513281.0000000	7705794.5000000	850.0000000	2235.2466000	2340.8050000	812.4456000	839.3250000	2090.5168000	2146.4400000
513281.0000000	7705794.5000000	850.1000000	2227.3521000	2340.8333300	825.8363000	839.3884500	2090.8232000	2146.4386400
513281.0000000	7705794.5000000	850.2000000	2214.9580000	2340.8616600	840.2736000	839.4519000	2089.9543000	2146.4372800
513281.0000000	7705794.5000000	850.3000000	2201.3044000	2340.8899900	856.3611000	839.5153500	2088.2554000	2146.4359200
513281.0000000	7705794.5000000	850.4000000	2201.3044000	2340.9183200	856.3611000	839.5788000	2085.9976000	2146.4345600
513281.0000000	7705794.5000000	850.5000000	2211.6626000	2340.9466500	881.7335000	839.6422500	2083.3254000	2146.4332000
513281.0000000	7705794.5000000	850.6000000	2219.8767000	2340.9749800	875.1019000	839.7057000	2080.4292000	2146.4318400
513281.0000000	7705794.5000000	850.7000000	2218.2307000	2341.0033100	871.9240000	839.7691500	2077.8762000	2146.4304800
513281.0000000	7705794.5000000	850.8000000	2209.8762000	2341.0316400	876.1670000	839.8326000	2076.4690000	2146.4291200
513281.0000000	7705794.5000000	850.9000000	2209.8762000	2341.0599700	876.1670000	839.8960500	2076.9697000	2146.4277600
513281.0000000	7705794.5000000	851.0000000	2202.7439000	2341.0883000	880.1855000	839.9595000	2079.7910000	2146.4264000
513281.0000000	7705794.5000000	851.1000000	2200.4998000	2341.1166300	872.7455000	840.0229500	2084.7959000	2146.4250400
513281.0000000	7705794.5000000	851.2000000	2203.8845000	2341.1449600	819.9477000	840.0864000	2091.1348000	2146.4236800
513281.0000000	7705794.5000000	851.3000000	2214.6069000	2341.1732900	806.3654000	840.1498500	2097.3323000	2146.4223200
513281.0000000	7705794.5000000	851.4000000	2214.6069000	2341.2016200	806.3654000	840.2133000	2101.7329000	2146.4209600
513281.0000000	7705794.5000000	851.5000000	2236.2500000	2341.2299500	847.9623000	840.2767500	2103.2844000	2146.4196000
513281.0000000	7705794.5000000	851.6000000	2241.9939000	2341.2582800	866.7379000	840.3402000	2103.0347000	2146.4182400
513281.0000000	7705794.5000000	851.7000000	2238.7288000	2341.2866100	862.4545000	840.4036500	2104.3020000	2146.4168800
513281.0000000	7705794.5000000	851.8000000	2210.8379000	2341.3149400	726.6888000	840.4671000	2111.8850000	2146.4155200
513281.0000000	7705794.5000000	851.9000000	2210.8379000	2341.3432700	726.6888000	840.5305500	2128.4783000	2146.4141600
513281.0000000	7705794.5000000	852.0000000	2205.3062000	2341.3716000	705.5897000	840.5940000	2152.5266000	2146.4128000
513281.0000000	7705794.5000000	852.1000000	2209.1309000	2341.3999300	692.6840000	840.6574500	2176.4622000	2146.4114400
513281.0000000	7705794.5000000	852.2000000	2223.5166000	2341.4282600	696.7861000	840.7209000	2191.1204000	2146.4100800
513281.0000000	7705794.5000000	852.3000000	2243.8455000	2341.4565900	704.5740000	840.7843500	2189.7434000	2146.4087200
513281.0000000	7705794.5000000	852.4000000	2243.8455000	2341.4849200	704.5740000	840.8478000	2173.1838000	2146.4073600
513281.0000000	7705794.5000000	852.5000000	2256.0747000	2341.5132500	723.8391000	840.9112500	2147.9111000	2146.4060000
513281.0000000	7705794.5000000	852.6000000	2248.0522000	2341.5415800	727.5222000	840.9747000	2123.2419000	2146.4046400
513281.0000000	7705794.5000000	852.7000000	2240.9485000	2341.5699100	723.0069000	841.0381500	2105.6680000	2146.4032800
513281.0000000	7705794.5000000	852.8000000	2222.3987000	2341.5982400	727.4827000	841.1016000	2097.6606000	2146.4019200
513281.0000000	7705794.5000000	852.9000000	2222.3987000	2341.6265700	727.4827000	841.1650500	2097.6782000	2146.4005600
513281.0000000	7705794.5000000	853.0000000	2167.4460000	2341.6549000	717.9727000	841.2285000	2103.6143000	2146.3992000
513281.0000000	7705794.5000000	853.1000000	2154.6399000	2341.6832300	720.2188000	841.2919500	2113.8174000	2146.3978400
513281.0000000	7705794.5000000	853.2000000	2154.9756000	2341.7115600	725.4098000	841.3554000	2127.3826000	2146.3964800
513281.0000000	7705794.5000000	853.3000000	2156.7739000	2341.7398900	731.0552000	841.4188500	2142.6196000	2146.3951200
513281.0000000	7705794.5000000	853.4000000	2156.7739000	2341.7682200	731.0552000	841.4823000	2157.0806000	2146.3937600
513281.0000000	7705794.5000000	853.5000000	2176.8640000	2341.7965500	759.7448000	841.5457500	2167.9456000	2146.3924000
513281.0000000	7705794.5000000	853.6000000	2192.8130000	2341.8248800	789.2821000	841.6092000	2173.0837000	2146.3910400
513281.0000000	7705794.5000000	853.7000000	2194.8628000	2341.8532100	809.7853000	841.6726500	2171.6326000	2146.3896800
513281.0000000	7705794.5000000	853.8000000	2188.2603000	2341.8815400	838.0788000	841.7361000	2164.4778000	2146.3883200
513281.0000000	7705794.5000000	853.9000000	2188.2603000	2341.9098700	838.0788000	841.7995500	2153.9360000	2146.3869600
513281.0000000	7705794.5000000	854.0000000	2210.6196000	2341.9382000	948.1805000	841.8630000	2142.9438000	2146.3856000
513281.0000000	7705794.5000000	854.1000000	2228.6135000	2341.9665300	941.5279000	841.9264500	2133.8896000	2146.3842400
513281.0000000	7705794.5000000	854.2000000	2225.1589000	2341.9948600	924.0038000	841.9899000	2127.7163000	2146.3828800
513281.0000000	7705794.5000000	854.3000000	2222.3398000	2342.0231900	901.2292000	842.0533500	2124.0601000	2146.3815200
513281.0000000	7705794.5000000	854.4000000	2222.3398000	2342.0515200	901.2292000	842.1168000	2122.1375000	2146.3801600
513281.0000000	7705794.5000000	854.5000000	2203.1978000	2342.0798500	852.3997000	842.1802500	2121.9060000	2146.3788000
513281.0000000	7705794.5000000	854.6000000	2188.1465000	2342.1081800	846.4009000	842.2437000	2123.9509000	2146.3774400
513281.0000000	7705794.5000000	854.7000000	2177.7893000	2342.1365100	849.2751000	842.3071500	2128.2004000	2146.3760800
